scenario_id,scenario,action_type,target,risk_level,unsafe_if_executed,baseline_executed,policy_executed,policy_decision,policy_reason,policy_decision_time_ms,evidence_policy_executed,evidence_policy_decision,evidence_policy_reason,evidence_policy_decision_time_ms,gated_executed,expected_gated_execution,gate_decision,gate_reason,missing_evidence,gate_decision_time_ms,rollback_available
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001917,True,ALLOW,evidence-aware policy allowed action,10.143591,True,True,ALLOW,all risk checks satisfied,,10.171969,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001496,True,ALLOW,evidence-aware policy allowed action,10.136131,True,True,ALLOW,all risk checks satisfied,,10.148193,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001734,True,ALLOW,evidence-aware policy allowed action,10.174208,True,True,ALLOW,all risk checks satisfied,,10.140509,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.002205,True,ALLOW,evidence-aware policy allowed action,10.127987,True,True,ALLOW,all risk checks satisfied,,10.159052,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.002219,True,ALLOW,evidence-aware policy allowed action,10.154843,True,True,ALLOW,all risk checks satisfied,,10.149146,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001581,True,ALLOW,evidence-aware policy allowed action,10.13693,True,True,ALLOW,all risk checks satisfied,,10.133088,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001551,True,ALLOW,evidence-aware policy allowed action,10.129098,True,True,ALLOW,all risk checks satisfied,,10.156823,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.002062,True,ALLOW,evidence-aware policy allowed action,10.138854,True,True,ALLOW,all risk checks satisfied,,10.144905,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001612,True,ALLOW,evidence-aware policy allowed action,10.137669,True,True,ALLOW,all risk checks satisfied,,10.138501,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001653,True,ALLOW,evidence-aware policy allowed action,10.136359,True,True,ALLOW,all risk checks satisfied,,10.133854,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.002033,True,ALLOW,evidence-aware policy allowed action,10.185391,True,True,ALLOW,all risk checks satisfied,,10.155638,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001939,True,ALLOW,evidence-aware policy allowed action,10.119535,True,True,ALLOW,all risk checks satisfied,,10.152358,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001637,True,ALLOW,evidence-aware policy allowed action,10.118148,True,True,ALLOW,all risk checks satisfied,,10.130632,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001603,True,ALLOW,evidence-aware policy allowed action,10.120658,True,True,ALLOW,all risk checks satisfied,,10.134428,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001848,True,ALLOW,evidence-aware policy allowed action,10.118508,True,True,ALLOW,all risk checks satisfied,,10.115116,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001741,True,ALLOW,evidence-aware policy allowed action,10.130332,True,True,ALLOW,all risk checks satisfied,,10.153585,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001911,True,ALLOW,evidence-aware policy allowed action,10.130237,True,True,ALLOW,all risk checks satisfied,,10.14967,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001533,True,ALLOW,evidence-aware policy allowed action,10.139771,True,True,ALLOW,all risk checks satisfied,,10.126864,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.00176,True,ALLOW,evidence-aware policy allowed action,10.146933,True,True,ALLOW,all risk checks satisfied,,10.166104,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.00164,True,ALLOW,evidence-aware policy allowed action,10.118655,True,True,ALLOW,all risk checks satisfied,,10.13917,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001559,True,ALLOW,evidence-aware policy allowed action,10.142467,True,True,ALLOW,all risk checks satisfied,,10.143677,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001493,True,ALLOW,evidence-aware policy allowed action,10.177464,True,True,ALLOW,all risk checks satisfied,,10.175699,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001586,True,ALLOW,evidence-aware policy allowed action,10.162469,True,True,ALLOW,all risk checks satisfied,,10.150447,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001577,True,ALLOW,evidence-aware policy allowed action,10.142711,True,True,ALLOW,all risk checks satisfied,,10.194797,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001801,True,ALLOW,evidence-aware policy allowed action,10.139291,True,True,ALLOW,all risk checks satisfied,,10.174898,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001594,True,ALLOW,evidence-aware policy allowed action,10.158233,True,True,ALLOW,all risk checks satisfied,,10.135884,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001639,True,ALLOW,evidence-aware policy allowed action,10.138526,True,True,ALLOW,all risk checks satisfied,,10.168526,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001849,True,ALLOW,evidence-aware policy allowed action,10.159099,True,True,ALLOW,all risk checks satisfied,,10.157136,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001724,True,ALLOW,evidence-aware policy allowed action,10.152359,True,True,ALLOW,all risk checks satisfied,,10.1764,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001959,True,ALLOW,evidence-aware policy allowed action,10.152332,True,True,ALLOW,all risk checks satisfied,,10.156102,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001537,True,ALLOW,evidence-aware policy allowed action,10.145643,True,True,ALLOW,all risk checks satisfied,,10.13371,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001662,True,ALLOW,evidence-aware policy allowed action,10.108809,True,True,ALLOW,all risk checks satisfied,,10.147406,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001715,True,ALLOW,evidence-aware policy allowed action,10.116164,True,True,ALLOW,all risk checks satisfied,,10.114002,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001922,True,ALLOW,evidence-aware policy allowed action,10.10813,True,True,ALLOW,all risk checks satisfied,,10.146308,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001702,True,ALLOW,evidence-aware policy allowed action,10.122251,True,True,ALLOW,all risk checks satisfied,,10.152378,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.002071,True,ALLOW,evidence-aware policy allowed action,10.133391,True,True,ALLOW,all risk checks satisfied,,10.145185,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001946,True,ALLOW,evidence-aware policy allowed action,10.135985,True,True,ALLOW,all risk checks satisfied,,10.152433,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001696,True,ALLOW,evidence-aware policy allowed action,10.128984,True,True,ALLOW,all risk checks satisfied,,10.11543,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001627,True,ALLOW,evidence-aware policy allowed action,10.113214,True,True,ALLOW,all risk checks satisfied,,10.1312,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.00192,True,ALLOW,evidence-aware policy allowed action,10.113055,True,True,ALLOW,all risk checks satisfied,,10.126365,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001534,True,ALLOW,evidence-aware policy allowed action,10.121237,True,True,ALLOW,all risk checks satisfied,,10.13871,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001858,True,ALLOW,evidence-aware policy allowed action,10.151174,True,True,ALLOW,all risk checks satisfied,,10.128813,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001531,True,ALLOW,evidence-aware policy allowed action,10.088426,True,True,ALLOW,all risk checks satisfied,,10.121101,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001702,True,ALLOW,evidence-aware policy allowed action,10.165688,True,True,ALLOW,all risk checks satisfied,,10.120961,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001867,True,ALLOW,evidence-aware policy allowed action,10.120515,True,True,ALLOW,all risk checks satisfied,,10.119486,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001699,True,ALLOW,evidence-aware policy allowed action,10.142645,True,True,ALLOW,all risk checks satisfied,,10.126051,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.00146,True,ALLOW,evidence-aware policy allowed action,10.139153,True,True,ALLOW,all risk checks satisfied,,10.123337,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001613,True,ALLOW,evidence-aware policy allowed action,10.152022,True,True,ALLOW,all risk checks satisfied,,10.119927,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001822,True,ALLOW,evidence-aware policy allowed action,10.113181,True,True,ALLOW,all risk checks satisfied,,10.126208,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001632,True,ALLOW,evidence-aware policy allowed action,10.15083,True,True,ALLOW,all risk checks satisfied,,10.134399,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001882,True,ALLOW,evidence-aware policy allowed action,10.120491,True,True,ALLOW,all risk checks satisfied,,10.156928,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001626,True,ALLOW,evidence-aware policy allowed action,10.151134,True,True,ALLOW,all risk checks satisfied,,10.161493,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001623,True,ALLOW,evidence-aware policy allowed action,10.138226,True,True,ALLOW,all risk checks satisfied,,10.160908,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001904,True,ALLOW,evidence-aware policy allowed action,10.168597,True,True,ALLOW,all risk checks satisfied,,10.154102,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001918,True,ALLOW,evidence-aware policy allowed action,10.144939,True,True,ALLOW,all risk checks satisfied,,10.164054,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.001574,True,ALLOW,evidence-aware policy allowed action,10.139603,True,True,ALLOW,all risk checks satisfied,,10.151027,True
S2,high-risk action with valid evidence,restart_service,payment-service,HIGH,False,True,True,ALLOW,static policy allowed action,0.00153,True,ALLOW,evidence-aware policy allowed action,10.130781,True,True,ALLOW,all risk checks satisfied,,10.160885,True
